Review,Label
Lasted two months. Not good quality,1
"Lighting large painting, light looks good but would be better on smaller painting since light doesn’t reach beyond middle of painting",1
"Easy install, easy to operate. Does a great job on the picture we are using it on.",1
This a great product. Did exactly what I needed to do. Also amazing customer service.,1
"Was easy to install, illuminates the painting perfect. Would buy again if needed for another project.",1
Made my picture show up beautifully. I have ordered another one for over the picture of my Savior.,1
Definitely a great buy! Easy to install and looks good with no wires hanging down.,1
Perfect for my art pieces!,1
Great lighting solution for pictures in hallway,1
"This is, without a doubt, the highest quality piece of equipment that I have ever bought on Amazon.",1
Great value. Love the different settings and the ease of the remote. Lights up our painting just right,1
Really great for looks and very easy to hang! I love them I bought two!,1
No dislikes to be honest. So far so good. Recommend. Use for my photographs. Love the timer and lighting options.,1
Easy to install and works great. Adds a touch of class to the room,1
Are use it for pictures and paintings and it’s working fine so far,1
Very easy to install works great love how easy it will be to replace batteries.,1
It's placed high on a wall over a print so it appears expensive even though it's plastic.,1
"love the 3 alternative ""colors""/types of lighting on my large wall-hung Native American painting.",1
Just had a vacation picture enlarged on a 30 x 40 canvas. This light adds just the right touch.,1
I DISLIKE NOTHING ABOUT THIS ITEM. IT IS MORE THAN I EXPECTED. LOVE IT,1
Lights up our Kincaid painting beautifuly. I love the timer and ability to use either white or a yellow light.,1
We now have three of them lighting framed pictures. Same remote works for all three.,1
"Looks great, easy to mount.",1
We are very pleased with our purchase. They illuminate two favorite wall hangings in our home.,1
Perfect to highlight an antique photo of my grandfather.,1
Works perfect. Just what we wanted. And the timer feature is just a plus.,1
Used on a large painting so it is not that bright but would be perfect for something smaller.,1
Looks beautiful!,1
Nice light placed above my bar and above some pictures.,1
THE LIGHT IS JUST WRIGHT AND THE CONTROL MAKES IT EASY TO TURN ON.,1
Love this light!!!! Second time purchasing!!! Works great and the dimming feature is fabulous!!,1
"Easy to install, looks good, I only wish it was a little longer but awesome for the price!!!!",1
Easy to install and nice lighting.. also got here really fast.,1
Nice lamp for my big picture in living room. Good working with remote control!!!,1
This works very well over my art. I love it.,1
It was very easy to install but the remote difficult to navigate.,1
High quality and multi-functional. Easy to install.,1
We hung the light over a picture in a dark corner.,1
Inexpensive yet attractive way to show off art. Well worth the money.,1
Good buy for the money. Nice variation in colors of light.,1
Looks great above expensive original artwork. Definitely looks more expensive than it is!,1
Very beautiful high quality,1
Works great I would recommend it to anyone for anybody's pictures,1
This product was affordably-priced. It it was attractive and easy to install.,1
This light was a great value. I'm using it for some framed jersey's.,1
Excellent product!,1
Needed this light for a large oil painting. Works like a charm! I recommend this seller!!,1
Looks great over my picture---really like the remote---easy to install!!!!,1
I love the remote idea. Tired of reaching up just to turn off or on!😀,1
"The product is attractive, effective, and easy to install.",1
Easy to install. Perfect for over my painting,1
The ambient light is beautiful on my portrait,1
For the price it’s done very well so far.,1
Loved everything about it the price the delivery,1
Works great and highlights my pic that's mounted very high. Great accent.,1
Very easy to install with built in leveler.,1
Looks good for the money. Could be a little brighter,1
Looks expensive and I love that its battery powered,1
All the various options for light effect.,1
Worked great and looked great. Much easier then having to hardwire etc...,1
"We love this light, makes for great additional night lighting.",1
Easy to install and works as advertised,1
Good quality item. Remote works well. Perfect lighting.,1
Beautiful as described lights up very well.,1
It’s exactly what needed to light a painting,1
It is worth recommending,1
"just what i needed, and works great.",1
"product installed easy, works well, well pleased.",1
"Works well over picture, like new control options",1
Looks better in person. Very lightweight and pretty.,1
Easy to install. Looks good.,1
Exactly what I ordered. Easy install.,1
Screws a little too small; easy fix,1
"Amazingly easy to hang, high quality, beautiful two settings!!",1
Perfect fit and lighting,1
Work actually as they are supposed to.,1
Easy installation. awesome product,1
Perfect lighting for my pictures.,1
Does the job designed to do....,1
Easy installation. Warm light capability,1
Work how we wanted,1
Very nice quality.,1
Works great,1
Excellent Buy!,1
Works great.,1
Great product,1
Just like it stated,1
"Very basic, simple",1
Great Item.,1
Was easy to install,1
Works as advertised,1
Nice,1
Wonderful,1
Picture highlighting,1
Perfect. Easy to install,1
Just right,1
Fantastic!,1
Great,1
Very nice.,1
Works great!,1
Very nice,1
Excellent light,1
Very nice,1
Love it,1
Very nice,1
Love it,1
Works well!,1
Beautiful,1
Value,1
,1
"The first remote that came in the pack did not work at all. I returned it and ordered a new replacement one. This remote works just fine - although you have to be close to it, pointed directly at it, and press firmly - and the button on the light itself works as described. The lights aren't very bright, but suits our purpose. Installation was easy, and it comes with a nice level so you don't have to measure it. For $25 it gets the job done, but don't expect to have your socks knocked off.",1
The light is everything it says it is. Very easy to install. Has a remote that works from quite a distance and the light gets the job done.,1
"I am a professional artist, I have a studio in my house and display rotating work in our living space. I have clients comment on how well displayed my work is in my home. These are not fancy or expensive but they make a big difference",1
"light weight, good color- easy to use with remote control and the battey powered spot light for art is beautiful",1
"I'll admit I had really low expectations for this. But I was simply looking for a way to highlight a large piece of wall art without needing to deal with a cord to hide. This light is awesome in appearance, and although it's plastic, it's not flimsy. The gold leans more towards rose gold, but hey....it's gold and that's a fun theme I have in this room. It has a low and high light output setting, which is good because I'm not a fan of the bright white LED bulbs (even the high setting isn't obnoxiously white). An added bonus I didn't even know about is that it has timeframes you can set it to stay on - 30, 60, 90 or 120 minutes. This is great for me so I don't have to wonder if I forgot to turn it off or not. I probably should have dove into the mounting instructions more, because it took me a couple tries to get it on correctly. But the mounting bracket even has a built in ""level"" for easy straight mounting. Overall I'm extremely happy with this purchase!",1
A lot nicer than another type I purchased that was bulky and heavy. Light weight and easy to install Just two small screws I was able to just use a screwdriver. I love that the remote has a timer and the lights are rotatable. I wish the light was a tad brighter but might be too much of a glare then on glass.,1
The installation is very easy and neat. The light focus is spread out which is good. There is fair amount of adjustability for moving the light's focus vertically. Overall material is cheap but doesn't look cheap once mounted. Overall good product for the price. I have one more painting to hang and would order another one of these lights. I wish it was a little more brighter.,1
"Wish I could make the light a little brighter. But it does the job! Not going to lie, it's a bit bulky but it fit behind our painting well. A cool feature is that the lights rotate. You can change the color of the lighting from warm to cool lighting. I prefer the warm lighting. The remote also has a timer! Overall a good buy",1
The first one I bought did not come with a remote I was sent another one and got the remote but had to return the rest of the product back to UPS kind of hassle for the consumer but in the end it worked out. The glare is not as bad in person. It also has a little water level on it to help with leveling just that little added help. It could use a little more range of light or my print maybe a little smaller.,1
"The gold is very yellow, but I don't mind. I wanted this to not only highlight my mango pastel art, but also light up the sink at nighttime because this area gets really dark. It COULD be a little brighter, but I shouldn't complain because it's better than what I had before.",1
The people who designed this lamp put some thought into making it easy to install. A tiny level bubble is built in to the mounting bracket!!!! That makes it easy peasy to hang it correctly. It’s the first time I’ve seen that. There’s a very helpful paper template too. I think the tiny level has potential to make it much easier to mount things correctly. It’s inclusion shows genuine concern for the customer.,1
"This is an easy 5 star review. Changed the vibe of my foyer by adding this over a painting. It took it to another level . Easy to install, remote works great and looks classy. I bought 2 more! Thank you!",1
"This is an excellent addition to a darker gallery wall in my home. I am unsure how long the batteries will last, and I was disappointed in the finish. The face was chipped in transit and it obvious with illuminated.",1
"There are far too many Chinese cheap products that come up under a search for this type of light, so let me make this simple: this is the one you want. See my photo; this is a 27x41” poster, as I know there are different sizes.
The plate mounts to the wall, even has a tiny level in it so you can’t screw it up, and the light slides over the plate. Excellent quality; three types of illumination; adjustable; has remote…what else can you ask for?",1
"I like it has a remote, Bright light, low light. Easy to install light weight. I recommend buying this light. It’s not just for lighting a painting. You might just need brightness in a small space.",1
A little more bronze than gold but still looks and works great!,1
"Looks beautiful and makes a significant difference in the room. Easy to install - appreciate the built-in leveler. We used screws but tape likely would have worked. Adjustable. The multiple light settings, brightness and timer options are great. Excellent product, purchased two and about to purchase one more.",1
I loved the light fixture style however I didn’t appreciate that the golds were two different colors. One brass and the other one a darker gold finish. I spray painted the hole thing after covering the lights and it came out amazing. Checkout the photos,1
This light is super easy to install! Even has a built in level! I could not be happier! Looks great! A+++,1
"We just wanted a battery operated picture light. We love the additional options that are available on the remote. There is button for a yellow light or white light, 50% lighting or 100% lighting also a plus and minus button for brightness. The variety of timing options are nice. Each light is movable outward or inward. This light is a winner for our needs!",1
I love the light. My Dad had this desert landscape in his family for more than 70 years. It came a really ugly frame. Updated the frame and added the light. Love it now.,1
Love my lamps. Super bright and easy to assemble. I don’t have complaints,1
Easy to install and exactly what I wanted! Remote control is the bomb!,1
"Easy to install, could be brighter. Remote functions work as described but longest timer setting is 120 minutes. Would be nice to include a 6hr on 18hr off feature.",1
Its very subtle and attractive. Easy easy to prepare and install. I wish it was a little brighter.. but otherwise i love it! The remote has so many options!,1
The light is easy to install and really beautiful. Just what I needed for the space,1
This is a great lamp for using to light artwork in the evening.,1
" Remote controlled, no plug in needed, timer options. Just beautiful!",1
"I like it a lot, purchased several ones for all my pictures",1
Just got it today and it took less than a minute to hang. It is really lightweight so I was able to hang it with command strips which is really nice. The built in level is a good feature too. The gold color looks kinda cheap in person. Overall it’s great though. Hoping it lasts!,1
"I'm impressed with this picture light, it's plastic but looks like metal ,has several settings and a remote!",1
This is a super easy install and adds a lot to the picture. Highly recommended.,1
Liked the easy installation. Liked how it lighted the picture. Liked it so much that we ordered 2 more for other pictures.,1
I’ve already gotten so many compliments on this and have sent people the link to buy it. I love it.,1
"No need for cords, outlets, and the lighting options are endless! Coming back for more!",1
Everything about ordering and receiving the light was great. Installation was easy too. Because it's battery operated the light intensity is a bit weak but it works for now.,1
"Very easy to install, and works great!",1
Very pretty and easy to hang picture light if you don’t want to hardwire. disappointed mine came damaged with a noticeable dent . Will have to re order,1
Very easy to use and install. I wish they were rechargable instead of battery operated.,1
Great light and uses minimal battery if not left on 24/7,1
Love it!!!! It is absolutely perfect!! Easy to install!,1
"These are affordable and give me the look I was going for, but I bought two at two different times and they are not the same color. I ordered the same ones. I’m going to have to spray paint them and probably use Rub n Buff to get the look I want.",1
This is such a great product!,1
Perfect 5 stars! Super easy to install. Looks like a gallery piece. Perfect brightness. Love it.,1
Super easy to install. Remote is great. Black option is plastic. Looks cheap.,1
I am in love with this light. Has so many different features including a timer. Can’t go wrong. Add it to your cart and enjoy. Blessings,1
Installed this light over my desk. It is perfect! It even has different settings.,1
Like it and would buy it again,1
Everything was adjustable so you could get the light just so!,1
"Play Video
 I get so many compliments on these. I just bought 3 more!!",1
I bought the black ones. Super easy install! Very happy with this purchase!,1
Very pleased with this product they are a perfect accent to my home,1
"Awesome Product, super easy to set up. I wants a shadow effect for a wine wall and it was perfect.",1
"Removed a star because the base and light are a different shade of gold color than the stem because the stem is metal and the base/light piece are plastic. But for the price, its good. The mounting piece has a built in level that made it very easy to hang and the lights do a great job for what i needed them for. Will prob buy again and just give it all a coat of rustoleum gold spray paint to make it look more uniform.",1
"The lights are easy to use and lighting is great!
You can adjust the light to point more towards the wall or down wards just by twisting it!
Great price for the product!",1
"It’s a good brightness, easy to install, even had a little level on the back plate (which was removable for more accuracy). I also liked how you could turn the lights more towards the art or more straight down if you would want.
My negatives are it is a very yellow, plastic-y, shiny gold. Not really any different than shown on the listing but I guess I was hoping for the best when I bought it. Another thing I didn’t care for is that you can see all 6 individual led lights if putting it on something reflective.
I did really like the options on the remote. Not sure why anyone would want the cool light as opposed to the warm but it’s nice it has that option. Also love that you can adjust the brightness.",1
Love it!,1
" Easy to install, great addition",1
These are great to have. We have been using them for my boyfriends artwork around the house. With some Baroque frames it looks like a museum. Will submit photo soon. The remote is great and east to use. The batteries i feel like drain fast but that's expected.,1
,1
I love it! Very elegant! It is dimmable. Only downfall is that it requires batteries. The other one I have allows you to pull it off and charge.. but that is the only complaint. It’s perfect for my entryway,1
"If you are looking for way to accentuate an artwork, this light is the answer. Love the fact that it has a remote control. It allows me to turn it on and off when lying on my sofa. What a breeze!",1
"It was super easy to install as it has a built in level, uses 3 AA batteries and a remote that lets you change the power up & down and a built in timer.",1
"I really like the look of it and it's a great value option for the others that retail double or more than double the price.
Most of the lamp is plastic but it is hard to tell once you have it installed which took me less than 3 minutes to set up.
My only complaint is that I would like for the yellow light to be more warm but I believe that is personal preference.",1
"Easy to install, control… looks great above the bar",1
Looks good easy to light.,1
Excellent,1
Really love this on at night to highlight the painting and to add subtle light in the room. The three light settings are great. I prefer the warm light to match my lamps. Had to use fairly strong double tape to make it stay which is fine. But a definite way to make you feel like your house is a bit bougie!,1
"Best product ever. Batteries last a long time and I have bought several and plan to buy more. Super easy to install, love the built in level! Superior product and I rarely give reviews. Highly recommend this product. Makes any artwork seem like it’s from the Louvre!",1
I loved all the items I've purchased through Amazon,1
Great,1
Battery operated easy to install.,1
Excellent,1
Difficult to install,1
"I like them, I bought them 4 times already.",1
Looked a little out of place for our taste. But very nice product.,1
Didn’t want to mount yo wall so I used two sided tape. Holds well. The remote works great on timer and the amount of light chosen. Looks really good at end of a hall on painting.,1
"Absolutely love these lights, used them over my Goblet paintings, it makes them look amazing at night. The fact I can adjust the brightness and set the timer is amazing! Will be buying more to add to my living room and study",1
"This has been a really nice picture light. It's light weight , looks great and the remote is a plus. I have a few paintings and this light makes them stand out.",1
It's perfect!!! It works great easy to install and gives that extra touch to my pictures. Just what I need it ❤️,1
Suitable for small to medium size wall art. Liked the many control features. Company quickly response to questions.,1
"Fácil de colocar, el color un poco amarillento pero la retoque con pintura en aerosol negra solo chispazos para dar un toque de oro viejo y el resultado genial 🥰",1
Oil painting illumination. Works perfectly.,1
This lamp design is most appealing and very lightweight. I will order more for our home.,1
"The product was very easy to install. There is a panel in back that comes off and it even has a mini level on it. The only thing that didnt work was the anchor bolts it came with, ended up pushing one right through into the wall.

The product looks nice hanging up. Up close the curved metal pole is a different color (more yellow gold) than the metallic looking plastic the rest of it is made out of. It isn't obvious when it is mounted.

I find it very functional. Two light options and both look nice. Remote works well. Have not tested the timers out but it is a nice feature.",1
"Works better than I expected.
Very happy with it.",1
Absolutely PERFECT! They make it easy to hang as well,1
Great product and easy installation! Looks great and works like a charm! Highly recommend!!!,1
"The light looks very elegant.I fell in love with it at first glance. It' perfect for our art photo wall. It's battery run so there's no messy wiring. Remote controller makes it easy to control. Looks like it belongs in a art gallery. This was designed with love. Futuristic, elegant, well thought out.Highly recommended.",1
It’s so pretty and it’s not heavy it’s easy to install just the perfect touch,1
"Play Video
 It definitely makes my living room feel more luxurious!!! I love it",1
Love how easy this is to use. Perfect for showing off our paintings.,1
Perfect light for my artwork,1
"These are lightweight & made of plastic, but from afar you can't tell. A single remote will work for multiple lights which is nice. Easy to operate & installation was super simple. You can choose a warm or cool tone light depending on your mood. These look fantastic & even if they don't last a super long time, I am happy!",1
"Extremely easy to install, looks amazing! I love it.",1
"Nice product , it could be a cheaper price since the material is very cheap overall 7 out of 10",1
Very nice quality but could be a bit brighter. Would buy again.,1
"Love how bright it gets, also with changing the colors of the light. It doesn’t come with batteries you have to buy them yourself. 3 (AA Batteries are needed) highly recommended if you want that luxury feel of your art work or even for your mirrors.",1
"Remote a plus and brightness is
great.",1
"Nice light, timer is a little short, we needed to keep resetting to keep on all evening.",1
OK,1
"The unit looks great, just doesn’t highlight enough for my liking.",1
 I like that its wireless. I wish I could buy more than one that could be combined with one remote. I forgot and left it on over night with brand new batteries and they died. Over all I would buy again.,1
"I saw this on a favorite YouTube channel of mine and decided to order it for some artwork. It looks really good and has a nice, modern look to it. I never keep it on unless I’m showing it to someone but I feel like the batter have really drained quickly, causing the light to be super dim on its higher level. Could just be the dollar store batteries though! That being said I already ordered a second one. Im happy with it and recommend it!",1
"Se mira bien, gracias.",1
Perfect for the picture in the darker corner. Love it,1
This light is so cute over my picture! It is easy to install and looks very classy!,1
I love it,1
I love the light and the fact that it is battery operated and comes with a remote is a plus. It also comes with a installation diagram and level which came in hand. I did have to use the anchors that came with the screws and still had issues but this is on me and not the product.,1
Painting,1
"I used my light over an antique painting. I like how you can change the light from a golden glow, to a cool blue. It is super-easy to install. The price point was good as well. I have purchased 3 of them. There were other reviews which stated that the gold color was more of a rose-gold. It is more of a bronze-gold color, but that goes really well with antique-gold picture frames. You can also adjust and angle the lights accordingly. They were very easy to install. All in all, a very good purchase.",1
love that i have the look of a pre-wired picture light. i would recommend. i purchased EIGHT different ones and this one looked the best for the price range.,1
For the price you can't beat it.,1
Everything was as expected. Very happy with the purchase!,1
It makes picture stand out and look museum looking.,1
"Very pleased with this product, love the look, especially the level to assist with the ease with f
Installations",1
This light was a great value for the money. The light is not super bright but I like it soft. Works well for my space & I love the remote.,1
Exactly as expected. Will order more!,1
"I had moved into a new house and had my decorator come in and do my foyer before our housewarming party. We chose these pictures, but she said we needed a class of elegance to the farmhouse look, and she installed these two “museum art lights”. I figured out afterwards that you can change the temperature. I usually keep them on 50% warm and 50% cool color. Sometimes I choose warm, and sometimes I choose cool, it depends on how I feel at the time. I put pictures of both to show you the difference.",1
"Everything is fine but it’s not what I expected, I didn’t read that it doesn’t last long and that is what I was looking for but then if you are looking for a occasionally light this is perfect if not better get a plug in one",1
Nice inexpensive starter light to accent art or paintings,1
Love all the buttons and options.,1
Balcony,1
"I love that came in one day, they are light weight and easy to install. They have settings for brightness and color tones.",1
" Perfect for what I needed and wanted, looks like a nice brass lamp, nobody will know different. Love the different settings and the fact it has a remote with timer.",1
" These picture lights are pretty good quality for the price. I needed three to install over my artwork so I didn’t want anything too expensive. They are plastic, but once installed you can’t tell. The remote is great, and allows you to use two different color settings. I painted the ends of mine gold with rub and buff to give them a bit more detail. Overall very happy with them. Keep in mind that they do extend out quite a bit from the wall so I turned the light part of the fixture as far down as possible so you don’t see it.",1
Just arrived and will use for wall art and instructions seem clear and easy.,1
"This is so much nicer than I thought it would be, and at a terrific price. Installation was a snap. I bought one and will definitely get more. This is a really great cordless solution for smart looks and occasional use.",1
so beautiful and they are so easy to install I like that comes with the leveler to see if it straight Also it comes with three remotes one for each late but one control works for all,1
We wanted a light for a painting in our living room snd found this light. It is battery operated with a remote control so eliminates an ugly cord hanging on the wall. The dimmer feature and color of the light are what sold us and it is a great way to accent any picture or painting.1,1
Excellent,1
"I added this light above a piece of wall art and it really ties it together. Love the gold, the remote control is easy and assembly is a breeze. There is a piece on the back that makes it so easy to install!",1
Very nice. I like the colir..sort of a gold/ rose gold. Worked fine for me. Needs 3 AA batteries. Has a leveler on the back. Nice touch. Perfect for what I wanted.,1
Absolutely gorgeous. Love the control options. A must have accent lighting piece for any decor piece.,1
We used it to light a print we hung where there was no power available! Remote makes using very easy. It is a nice compliment to the picture and frame! This is our 2nd. one we own. ; ),1
Works just as described and does just as described. This was worth every dollar.,1
"Simple to install, happy with light output, very adjustable for light direction/ brightness/ three color temps/ and nice timer feature. Really helps this metal art pop!!!",1
This product is amazing. I bought it and then my brother saw it & ordered. My best friend saw it and ordered. I saw it on YouTube the girl name was DIY with KIVA and she had a link and that is how I bought it.,1
"A very nice addition to our entry hall, illuminating our stain glass piece above our front door. It is very attractive and easy to install and operate.",1
"Bought this light mainly due to the remote control. Unfortunately, no remote was in the packaging. Seriously considering returning this item.
My original review was 1 star.
Luxway reached out to me concerning the missing remote and their desire to make things right. Luxway sent a complete picture lamp that included the remote. The remote works flawlessly - no issues with the timers or the dimmer. Luxway gets a 5 star from me.",1
Love this light! It is not as bright as I would have liked but it was very easy to install (with a built in level!) and it looks great!!,1
Looks good easy installation easy use,1
Works just as described with several brightness and color tone options. Convenient remote control and battery operated for easy installation. Looks a bit cheap in person but for the price it does what it’s meant to do.,1
Was easy to install and works well. It has a battery life of 12 hrs. Rechargeable.,1
"We put these over the frames that hold our kids art work. It really adds a nice touch to them.
One remote will work on multiple which is nice and convenient.
The timer function is great as well.",1
Easy to install and works exactly as described.,1
Great product and quality,1
"I’m actually very pleased with this product! It is actually better than my expectations!
Easy installation! Amazing result!
I will definitely buy more of these!!!",1
"I think this item is a good dupe to a very expensive picture light. I think it looks a little plastic looking when you first open it up, but once it’s on the wall, you can’t really tell. Definitely a good affordable option that gives off the same effect as an expensive light.",1
I like the look of the light and overall easy to install and looks really nice. Also it is a bonus having both LED and an alternative soft light look (almost incandescent). There is some flexibility in adjusting the light itself but the one thing that would have improved this light is a longer flexible arm. I find the light does not really illuminate well the lower half of my painting and a flexible arm could have solved this problem.,1
"Everything was so easy to install, and was better than expected.",1
"This is an elegantly designed light with well thought out features for varying light temperature and brightness. The remote functions including a timer which is a particularly good idea for a battery-powered light. But the light is not very bright so it was not at all suitable for the 36"" x 24"" picture for which it was purchased. It would be very good for up to about 11"" x 14"". the design is minimalist which keeps it unobtrusive and not distracting from the item illuminated but the result is that there is no shade over the light to keep all the light on the picture and prevent the lighted LEDs being seen directly by the viewer.",1
Pour un tableau,1
Improve the remote.,1
"It’s a nice lamp but for my mom who I bought it for, wasn’t able to manage remote control. Wish they had power to it/ plug in. Goes through batteries too fast if they want light on all the time but good for average person. Very elegant lamp.",1
Ok,1
we loved our lights. Couldn’t be better. Recommended.,1
It looks great and works well,1
Super,1
"I really enjoy looking at this library light fixture, looks beautiful and it adds focused light into a small object which is my shelf wit Christmas decorations at the moment. Love how easy it is to turn it on and off with the tiny remote control which also provides 3 different light shades, warm , bright and dimmed white. Happy with this purchase, it was easy to install.",1
"I was a little hesitant after reading some reviews, but I am so happy with this purchase! It arrived quickly, well packaged. Super easy to install with all hardware and even a handy template. I light it every day for the past month, and so far the batteries have held up and have not been replaced yet. I also love the adjustable lighting and timer! Highly recommend. Great value!",1
Pour une peinture,1
"The product was easy to install. The remote is very convenient and offers a number of options for lighting level, timer, etc. looks very nice with my print.",1
Honestly great customer service and solved my issue. Highly recommend them!,1
"J'ai utilisé ce produit afin d'éclairer une toile installée dans mon salon qui lorsque le soir arrivé était dans un endroit sombre, maintenant la lumière lui redonne toute sa splendeur.",1
Makes my art POP!! So good. Built in level for mounting helps so much.,1
"Très satisfaite, belle apparence, finition impeccable. Livraison rapide. Correspond à la description et à mes attentes.",1
J'ai reçu plus vite que la date estimée; les 3 sortes d'éclairage sont fabuleux; l'aspect délicat donne un beau cachet. Très heureuse de mon choix,1
ITS NICE,1
This is a tremendous light for the price. Looks great and the warm and cool lighting differential is superb. Not to mention the time and light volume options. Picture depicts warm light option. Exceeded expectations.,1
"We spray painted gold to match decor, would be nice if offered in different colours",1
I am very happy with this product. I would have given a third option for the intensity and colour of the light but it is pretty OK,1
"It’s perfect and looks fantastic!
I wasn’t expecting it to be as good as it was!
But I was surprised with the results...",1
"Les agradezco su profesionalismo . Estoy seguro que el producto funciona , solo este llegó dañado . De hecho pueden validar y les he comprado otros 4 del mismo .

Gracias y saludos .",1
Love the remote different degrees of light would buy again!,1
"Great in my lounge
Great for when the power goes out
I love the way you don’t have lamps around for little hands .
Love the way it looks
Puts out great amount of light",1
"Looks great
Installed easily
Has multiple settings.",1
Magnifica !,1
Muy fácil de instalar y muy práctico,1
