Review,Label
the lights are very dim at best- the remotes controls worked at first but do not do anything- it is to late to return these as they go bad and stop working after the time allowed to return these is reached. I would not buy or recommend these to anyone. sorry I purchased these,0
Just arrived and will use for wall art and instructions seem clear and easy.,1
"Easy to install, just the right light. Love love love it. Makes the print look elegant, I think.",1
That’s the review.,0
Just perfect over one of my favorite oils. It looks expensive but it’s not!!!,1
" I literally love everything about this. I can’t stand bright white light. The control let’s you use warm light, gives a dimmer option as well as a timer option. If you use the button on the light itself, it gives you a “mixed” option which is shown in my photo and video. It’s also incredibly easy to install. There is a level (the measuring stick with the leveling bubble) that makes installing as easy as can be. I loved it so much I bought another, then my parents saw it and had me purchase several for them as well. My dad is an artist and very particular with the artwork he has on display. If you have a large painting I would use 2, but it’s perfect for what I have. Also, bonus, one remote works for all of them so you can keep one for backup if you have several in the same room like I do.",1
I was very pleased with this product. Worked great and having 3 different color lights really show off my picture!,1
So easy to put up. They add so much flare to my wall space and it was exactly what I needed.,1
I bought this for a 32x48 and it is definitely not bright enough. The LED's used are on the cheap end so not worth $40 because its all plastic and probably made for $2 in China.,1
I liked the looks and color but now what do I do with the burned out section,0
I like the timer and the fact it will turn off by its self. I also like the way you can set it to daylight and also sunset.,1
Very easy to install works great love how easy it will be to replace batteries.,1
Muy practico su uso e instalacion,1
The product looked very cheap when I unpacked it and so I had to return,0
"Best product ever. Batteries last a long time and I have bought several and plan to buy more. Super easy to install, love the built in level! Superior product and I rarely give reviews. Highly recommend this product. Makes any artwork seem like it’s from the Louvre!",1
Onky good for small paintings. Made of plsstic...should have known for the price.,0
This was exactly what I was looking for to help showcase some of my husband sports memorabilia.,1
The light is lit by four D batteries and we have it on in the hall day and evening. A great product.,1
"I really like the look of it and it's a great value option for the others that retail double or more than double the price.
Most of the lamp is plastic but it is hard to tell once you have it installed which took me less than 3 minutes to set up.
My only complaint is that I would like for the yellow light to be more warm but I believe that is personal preference.",1
Made in China,0
The design is fine and the installation was easy. I intend to buy more.,1
I was looking for something easy to install but cute and with excellent quality and I found it! I Highly recommend it!,1
The brass color was not brass. It looks terribly cheap!,0
"Very happy with this purchase. I knew going into it this was not a high quality light for a painting, but I needed something inexpensive for now and this does the trick! To be honest, I was lazy and did not have the tools to actually mount it on to the painting , so I simply laid it over the top and it anchored itself quite nicely over the back, and being so lightweight it worked out perfectly! Now I only did this because it’s a temporary fix until I get the tool to mount it properly, and because of this it doesn’t distribute the light as evenly as it will when it’s mounted to the frame. However, I’m impressed with how well it works, and the remote is great, you control everything , dimmer, timer, warm light/ cool light from the remote that seems to have about a10 ft range. Up close it’s a little cheap looking as some reviews have stated, but once it’s mounted on the frame it looks just fine. My brother was so impressed he also bought one. I highly recommend 😁",1
Love all the buttons and options.,1
I really liked these lights but be warned they only last a few months. After 2 battery cycles the lights die out and will not turn on with fresh batteries. I’ve purchased 3 of these so far and cannot justify another one. WOULD NOT RECOMMEND.,0
Easy to install and nice looking but the light itself is basically useless. I turned all the lamps off in the room and on the brightest setting I could barely tell there was any light coming from the lamp. Disappointed as for $25 I would at least like something that highlights the art.,0
"I ordered this light to go over a frame that has a gold edge around the matting, however the only part that was gold on this light was the pivot arm. The majority of the light fixture is actually copper in color, which won’t work with my frame so I am returning the light.
I did like the concept of being able to choose warm or cool lighting for my picture and also being able to pivot the aim of the light but the light is not bright enough for the color tone to matter. It only lit the very top part of the picture.
Another thing I discovered is that the majority of this light is plastic. I thought when the description said metal and plastic, that the lens over the led bulbs would be plastic and the rest would be metal when in fact the only part that is metal is the gold pivot arm. All other parts are plastic. Even with its shortcomings, I might have kept the light had it actually been entirely gold as stated in the description. Shiny copper with a small section of gold did not look right together in the light and looked even worse when I put it above the frame that also had gold accents. Very disappointed!",0
I ordered this light on Aug 29th. Loved it at first. I don’t turn it on daily. And when I do turn it on I only have it on for 60-120 mins. The light no longer turns on. I have switched out the batteries and even tried using the side button on the light instead of the remote and it still isn’t working.,0
Luv this picture light. There are 2 different settings for light soft or bright and the remote has a timer with 3 settings you can also turn light on manually if you choose. Great light for the price. Slim unit very nice looking.,1
This light is not gold. It is metallic burnt orange. Returning.,0
Great light a little challenge to hang up but built in level helps. Only complaint is the lack of communication with seller if your light comes broken just send back and reorder seller does not respond to you.,1
Loose connection on switch. Very dull. Returned,0
"La lampe n'est pas assez efficace, et le retour de la lampe chez le fournisseur nous coûte plus de 30% du coût d'achat. Donc pensez y bien sérieusement avant de faire une commande.",0
Poor light strength and curve not deep enough to get around a larger frame. Puts light to close to artwork. Not tecommended.,0
"Looks cheap but does the job and has a couple nice lighting options, both the warm and the cold tone.",0
"Not bright at all,I returned it",0
Value,1
Easy installation. awesome product,1
Installing this was pointless. The light isnt bright at all. Does nothing.,0
 I like that its wireless. I wish I could buy more than one that could be combined with one remote. I forgot and left it on over night with brand new batteries and they died. Over all I would buy again.,1
"I wanted to love this and thought it would look good from afar, but it is just too cheap looking. I was going to use command strips to attach to the wall. It’s very light. I even spray painted it gold so it had a uniform look because like other reviews, it is two toned gold. Part plastic/part metal.",0
"Very easy to install. Looks nice. Covers a large area of pictures!
Timer is nice it has several times to choose from.",1
"Easy to install, provide good light and for the price are an awesome deal!! My only complaint is that they are t gold or brass colored. They were pretty orange like a bad copper color. We spray painted them though and now they are perfect",1
Looks good easy installation easy use,1
Everything was just as decride,1
"This has something wrong with it; it's like it keeps drawing battery power even though it is turned off. It constantly needs new batteries (I quit using it because of this). The remote battery quit within 3 weeks of purchase too. The arm is not long enough, so when it did work, the light did not shine directly onto the item I was trying to illuminate. I wasted my money on this.",0
" So this picture light is beautiful. I bought 3 of them and one of the 3 didn’t work, so a new one was sent to me and it actually worked this time around. Beautiful lights with different settings. I love it",1
"Pros: Comes with a remote
-has multiple lighting options
-very clean look, looks great above my picture.
-they give you a paper diagram for screw placement, very helpful.
-cordless.

Cons: goes through batteries fast, I leave it on for about 4-5 hours a night and batteries died in about a week, I have mine up really high cause I have vaulted ceilings so its a pain.

Overall: I am happy with this purchase and I am looking at getting more for some other pictures.
I would recommend this product.",0
Easy to install on wall due to little bubble level attached to the back. Brightens my painting in a dark corner in living room.,1
They last a couple of days,0
Love this light!!!! Second time purchasing!!! Works great and the dimming feature is fabulous!!,1
Excellent,1
 Easy to install... I used 3m double sided tape & that did the trick. It really makes the painting pop. Very happy with it !!,1
Great,1
"I bought this light to light up my mother's funeral portrait. I've turned it on less than 10x and I recently tried turning it on and nothing, changed the remote battery and nothing. Sadly now I need to buy another one from another maker since my mom's death memoria6is coming up soon.",0
Perfect! My only complaint is that it’s slightly more orange/copper then gold but otherwise it’s perfect and worth the money. The remote has a time which is amazing and the light can be dimmed as well. There are three different light color options.,1
"Play Video
 It definitely makes my living room feel more luxurious!!! I love it",1
"Love it. Easy to install. We’ll see how long the batteries last, but so far it is just what I was looking for in a wireless solution.",1
"This is so much nicer than I thought it would be, and at a terrific price. Installation was a snap. I bought one and will definitely get more. This is a really great cordless solution for smart looks and occasional use.",1
The best part is the remote! My husband bought this to light up a painting we hung on a wall. We were looking for something like this forever at other hardware stores and couldnt find it but here! Great produt. Thanks Amazon!,1
Perfect for my art pieces!,1
"Is not like the picture; is not good sinking of orange plastic.
The light os also not good. Don’t worth the money.",0
"Battery dies quickly, not very bright.",0
"This has exceeded my expectations! Gold is a little brassy gold but not terrible and goes with the gold accents in my home. I am just laughing so hard at this! Plus, the back plate slides off so you can easily install and not have to fight lining up the holes. A+",1
Pour une peinture,1
I did need bigger screws to get the mount to stay. The light is top heavy. Looks great & easy to install.,1
"Easy to install, added great light and priced fair",1
Took me 10 minutes or less to install and another few minutes to adjust light perfectly. It has a built in level for easy installation.,1
Love the options for type light. Can be soft white or daylight. Wonderful flexibility.,1
They aren't very bright and they are cheaply made. I sent the ones I ordered back and found a desk lamp that was much brighter and fit my needs much better.,0
I love the light. My Dad had this desert landscape in his family for more than 70 years. It came a really ugly frame. Updated the frame and added the light. Love it now.,1
After I bought first one I was so pleased that I bought two more! Easy install and looks really nice! Brightens up art in dim areas of room and really gives it a professionally decorated feel!,1
Works as advertised,1
"I want to brighten up a small, beautiful but dark tapestry. This fixture did not provide sufficient light. Didn't return it as it may do the job for a different artwork.",0
Light is not powerful at all and it arrived defective. The arm was attached backwards and there is no way to turn it around. No good,0
Just had a vacation picture enlarged on a 30 x 40 canvas. This light adds just the right touch.,1
Love this light! Super easy to install and operate. Adds the perfect touch to display any artwork. Highly recommend!,1
I am in love with this light. Has so many different features including a timer. Can’t go wrong. Add it to your cart and enjoy. Blessings,1
I selected the gold color. Very elegant and lights up my painting perfectly. I really like the multiple choices in lights and the way the arm swivels. I am going to purchase more for the rest of my paintings. Highly recommend this product.,1
"I had moved into a new house and had my decorator come in and do my foyer before our housewarming party. We chose these pictures, but she said we needed a class of elegance to the farmhouse look, and she installed these two “museum art lights”. I figured out afterwards that you can change the temperature. I usually keep them on 50% warm and 50% cool color. Sometimes I choose warm, and sometimes I choose cool, it depends on how I feel at the time. I put pictures of both to show you the difference.",1
"This product was missing inside the box

Please send me the item!",1
Not bright at all,0
Honestly great customer service and solved my issue. Highly recommend them!,1
"I went for the cheaper version of this type of art light and it was the perfect choice. The remote is easy to use and the install is even easier. The timer is a great feature as well as the white and warm light settings.
Excellent buy for cost.",1
nice,1
The finish on the arm and the light are different… a LOT different. I missed the window to return / exchange bc I waited to open. Very disappointed.,0
"I like it has a remote, Bright light, low light. Easy to install light weight. I recommend buying this light. It’s not just for lighting a painting. You might just need brightness in a small space.",1
Bought 2…one for me and one for a client. Works great so far….easy to install. Has a mini level on the back plate.,0
LOOKS GREAT,1
"These are very nice lights. Regarding the color, they are gold, gold like a gold plate charger; however, when the light is on, they take on a even golder display more like the gold handle. For the price of these lights, my art displays look very nice.",1
i bought this because i didn’t want to spend a lot of money at RH when it got here its in pretty brand new condition but the remote control broke away. Seller replaced asap week later a brand new remote control is not working again i give up!,0
Very nice.,1
Looks good and very easy to install but it didn’t last very long,0
Was easy to install and works well. It has a battery life of 12 hrs. Rechargeable.,1
"I order two lights and just put them up , why are the lights different colors one is white and one is yellow. So upset",0
"I had a tiny bit of trouble thinking I could use command strips or smaller thumbtacks instead of the included screws. Just use the screws. The lighting has a warm or white setting, as well as different length timers. You'll need 3 AA batteries for the unit. The remote control came with a coin battery already in it. I was using some cheap plastic thing that went off every few minutes before, and now this looks like a nice upgrade.
Now if I can just upgrade my darn carpet to hardwoods, it'll look really nice upstairs ; )",1
Like other reviews have said this thing definitely drains your batteries in a matter of a few days. Not worth it unless maybe you have rechargeable batteries .Even then it would get annoying changing them all the time.,0
Its very subtle and attractive. Easy easy to prepare and install. I wish it was a little brighter.. but otherwise i love it! The remote has so many options!,1
"Eats batteries, pain to replace. Looks good!",0
I used 3m command strips and stuck these on top of ikea billy bookcases. It looks so fancy. But when you turn them on they are LED which always sorta reminds me of a bug zapper.,1
Light is not as bright,0
" These picture lights are pretty good quality for the price. I needed three to install over my artwork so I didn’t want anything too expensive. They are plastic, but once installed you can’t tell. The remote is great, and allows you to use two different color settings. I painted the ends of mine gold with rub and buff to give them a bit more detail. Overall very happy with them. Keep in mind that they do extend out quite a bit from the wall so I turned the light part of the fixture as far down as possible so you don’t see it.",1
"Love it , works beautifully, just a little top heavy , but overall works great !!",1
Super easy to install. Remote is great. Black option is plastic. Looks cheap.,1
"For $68 it is not worth it. The light colour are warm or bright with timers, that’s nice but that’s about it. The “gold” light has a traditional gold neck but the two end pieces are more rose gold, fake plastic which I’ve tried to capture in the photos. I talked to “influencers” who bought this in USA and theirs is much better and for $25. If you’re in Canada do not buy this product unless you’re desperate and maybe buying black as it’ll probably be all the same shade. Definitely going to return, sadly.",0
"Received item promptly, pleased with product.",1
Easy to install; lights up the painting,1
"We were looking to add decor to a living room wall. Decided on three vertical pictures with the wireless pictures light over them. Just love it! The color, light, size is perfect!",1
"It's almost perfect, my only problem is it's a big picture 3ft by 2ft and I SHUD of got a bigger one, my fault",1
These were so easy to install. Installed all 3 within 10 minutes. They have a built in level and the lights pop on and off for easy battery change. Adds a sophisticated look for cheap! Highly recommend.,1
"This remote controlled picture light is perfect for lighting up a work of art that I love to look at. The light was easy to assemble and install. I wouldn't hesitate to buy another. In fact, I'm planning to do just that.",1
I love this little lamp! It's a great way to elevate a little corner of your space....especially if renting since it does not require hardwiring. My only complaint is that the batteries have to be changed quite often to keep the light on and noticeably bright...But the batteries are simple enough to change.,1
Excellent,1
I really like this light! It looks sharp and provides perfect lighting that you can turn up or sun. Make white or warm etc.,1
This art display light is one of my best investments to date. It does not look cheap and best of all it is easy to install and NO electrician is needed to do the installation. It comes with a built-in leveler and any person can install this.,1
Very nice,1
Light is not bright enough. Not useful for artwork,0
Perfect,1
This light is amazing. I bought it to see my clock in the night when I am in bed. All I have to do is use my remote control to turn it on or off.,1
Too dim,0
It looks like it cost much more than it did!,1
The bright gold matched the frame on my picture perfectly. The best guidance to centering and leveling the light for installation. I wish all things came with it. Definitely buy this again if I need another light.,1
Great light but there are color variations we didn't know of at purchase. Its rose gold and gold. We thought it was all one color. We still hung it up and kept it. Would have preferred all gold.,1
"Absolutely love these! Fast one day shipping and I was able to easily hang these in my home office!
There is a 'leveler' included with the mounting piece and the fact that you slide the main light onto this allows for easy, no fuss, no mistake installation. Went from package to wall over my pictures in my office in less than 30 mins for all three lights and pictures!
Well worth it and I love the fact the lights are remote controlled so I just point click, dim or change the color and I'm done. Will add a photo later! Thanks",1
Nice for the money,1
"Simple to install, happy with light output, very adjustable for light direction/ brightness/ three color temps/ and nice timer feature. Really helps this metal art pop!!!",1
Liked the level built into the mount so you can hang straight..easy. Light not as bright as I hoped but just enough if the room is dark..,1
"This product works very well. It illuminates my large oil painting (30” h by 40” w). Remote has quite a few settings to choose from in terms of warm/cold light, brightness and timer. I would definitely purchase this again for other paintings.",1
For the price this is a great little picture light! I enjoy the ability to go from cool to warm light. Timer is a plus too!,1
Nice picture lights! They aren't metal on the actual light and back plate which is a bummer but for the price they are great.,1
This is a great lamp for using to light artwork in the evening.,1
These lights are so gorgeous!! It’s a must buy!,1
"La lampe n'est pas assez efficace, et le retour de la lampe chez le fournisseur nous coûte plus de 30% du coût d'achat. Donc pensez y bien sérieusement avant de faire une commande.",0
Remote control quit working in two weeks.very cheep remote but it’s made in china suprise.,1
Works ok but a bit small for my 3' wide print.,1
so i could see the clock,1
Beautiful absolutely gorgeous,1
"In the picture the gold colour of the metal and plastic( it’s all plastic except for the bar) are the same...in fact, only the metal bar is the same colour as the advertised item...the plastic is very bright old gold. I am luck that my picture frame can handle this colour above it....it would absolutely not work with a more modern frame or setting.The item is very cheap...the plastic got scratched as I was installing it. I am keeping it because it serves my immediate purpose, but I would certainly not recommend it.",0
Really great for looks and very easy to hang! I love them I bought two!,1
Light so dim that it's useless in illuminating my wall art. A couple of candles would be more effective.,0
"This light is awesome! Perfect for our dark hallway. Light is great, easy to mount and remote has lots of options and good range. Highly recommended",1
"Very dissatisfied with brightness. Not bright at all, even with fresh batteries. Lousy light!.",0
"I used this to highlight a new piece of art I recently purchased. I looked into many different styles and varying price points and this was perfect. Looks very expensive but the price was perfect. I would rather spend my money on the artwork and not a light. It was easy for my husband to mount just took a couple minutes to hang and I love the fact I can adjust the 3 colors - a bright white, warm gold and a combination of the 2. There is a timer as well. I love that it is battery operated and can easily be turned on and adjusted via remote. It is modern looking and has the same features as the 200 and 300 dollar models I saw on other sites. The color matches the frame beautifully. I am very pleased with this purchase and would definitely purchase this light again.",1
The product is good looking and works very well. I did not install it but it did not take long to do for the person who did. I wish it were a bit brighter but it serves the purpose of illuminating the painting I’m using it for.,1
Beautiful lighting,1
The ambient light is beautiful on my portrait,1
Missing remote control,0
Great Light with ability to change from daylight to soft and has timers for 15:30:45:60. Easy to install. Comes with drywall anchors:screws: template for drying and level in bracket. Love it. Getting two more to complete my highlight my art.,1
"I purchased three lights got them ready for installation (did not install batteries yet) and left them on my desk overnight. I came back the next morning to discover the plastic on the reverse of one light leached, stained my desk, ruined the finish and I can't get it out. Hey! Luxsway people. Explain this. Are you going to pay to get my desktop refinished? Beware, these lights will ruin wood finishes. What really sucks is that the lights work well, light is good, remote is good. I can't risk destroying more wood.",0
Lights up a dart board just fine. Controls are great. Color looks cheap,1
Not bright enough,0
It highlights only about 20% of the painting it was installed above.,0
Light up a picture on a shaded wall,1
Works as expected. Very irritated that they are practically orange instead of brass. Ew. But a few coats of acrylic paint and they came out alright. Just be prepared that you’re in for a DIY if you want a brass light.,0
"I was really excited to find a picture light that was battery operated and dimmable. Unfortunately, this light is not very bright and the battery life is surprisingly short. Another downside with this light is that there is no way to turn it on or off without the remote. So, if you lose the remote you basically have a useless light. I would not buy this item again.",0
Poor light,0
Lights up our Kincaid painting beautifuly. I love the timer and ability to use either white or a yellow light.,1
I purchased this back in October and it no longer works. I’ve changed both batteries on the light itself and remote control and the light doesn’t turned on.,0
"I'll admit I had really low expectations for this. But I was simply looking for a way to highlight a large piece of wall art without needing to deal with a cord to hide. This light is awesome in appearance, and although it's plastic, it's not flimsy. The gold leans more towards rose gold, but hey....it's gold and that's a fun theme I have in this room. It has a low and high light output setting, which is good because I'm not a fan of the bright white LED bulbs (even the high setting isn't obnoxiously white). An added bonus I didn't even know about is that it has timeframes you can set it to stay on - 30, 60, 90 or 120 minutes. This is great for me so I don't have to wonder if I forgot to turn it off or not. I probably should have dove into the mounting instructions more, because it took me a couple tries to get it on correctly. But the mounting bracket even has a built in ""level"" for easy straight mounting. Overall I'm extremely happy with this purchase!",1
This light arrived without a remote included in the packaging. I’m very disappointed as I will have to return the item now.,0
This light is exactly as described and I'm using in a darkish corner to highlight an oil painting.,1
Works well and easy to install but the plastic is not even close to brass colored. It’s a weird copper/orange color. Completely different in color than the curved arm of the light.,0
TOO DIM TO DISPLAY A PAINTING AND REMOTE IS TRASH,0
The picture is gold but it was copper when it came in the mail. I ordered two and both were copper not gold.,0
Battery is dead after about 3-4 uses. It's a complete joke. I'm throwing them out and getting better ones.,0
Easy to install and works exactly as described.,1
ITS NICE,1
"Easy install, bought 2 and the remote works on both. Like the timer feature.",1
"I am a professional artist, I have a studio in my house and display rotating work in our living space. I have clients comment on how well displayed my work is in my home. These are not fancy or expensive but they make a big difference",1
"I’m so glad I purchased these! Affordable price, doesn’t look cheap (from afar), and offers a range of settings for brightness and direction. Exactly what I was looking for to help make my narrow hallway cozy without turning on all of my ceiling lights for longer hours.",1
Read the installation and yet felt unprepared. I'm still unsure if their up correct.,1
"If you were looking for an orange toned gold, this is the one for you. But for the typical faucets and just general gold and an interior, this cold will definitely be way too warm and peachy. Will be returning in hopes of finding another one online that is a better match. The worst part is the anchor/arm that holds the light to the battery pack is the proper gold so it doesn't even match the light itself.",0
Screws a little too small; easy fix,1
A great little light. One caution: you don't want to use this (or any) picture light on a picture with glass. All you'll see is a reflection of the light.,1
"It really works well for the money. I attached it to the ceiling really easily. It's kind of a funny color, not gold and not brass, but metallic orange. It's okay though.",1
"I really wanted to like this, it is clearly very solid construction and the remote works well. Has the functionality you want. However, the neck is made of metal and the light/battery pack are made of a plastic with a colour that does not match. Kind of ruins the effect of hanging it over a nice painting in our living room. Unfortunately, had to return it.",0
Love the easy install and settings!,1
Very cheaply made.,0
Good product but very small so doesn’t look good,0
Suitable for small to medium size wall art. Liked the many control features. Company quickly response to questions.,1
Purchased this picture light for a picture where there was no access to electricity. Worked fairly well for the first week or two but went through batteries very quickly. Then it simply stopped working. Changed the batteries in the light and the remote. Still nothing. Terrible product at a ridiculously high price.,0
Picture highlighting,1
Nice light placed above my bar and above some pictures.,1
Very weak lightning and the batteries run out very fast.,0
Perfect 5 stars! Super easy to install. Looks like a gallery piece. Perfect brightness. Love it.,1
"Nice product , it could be a cheaper price since the material is very cheap overall 7 out of 10",1
,1
Easy to install and exactly what I wanted! Remote control is the bomb!,1
"Nice product, not the gold that I wanted looks more orange but still works nicely",0
Easy to install. Not very bright on any setting with new batteries. Batteries ran out fast when only on from 6pm-9pm and not every night. I am in a rental and it will leave holes if I take it down. I would not chose this product again.,0
"I bought 4 units. They all died completely, even with battery change, within a few months and with very light usage. A complete waste of money and effort.",0
"Nice light add a lil flare to your space. You see i was all excited when I wrote my first post. That's why is always good to wait after a month to write a review about a product!
I received this light October 3. I set it up. The light was working good, very bright.
Lastnight I tried using the remote for the light and its not turning on.
Can you imagine all I got was 1 month usage of the light and it STOP WORK! Whoever the owner of this company I am demanding a new light that actually has a life span with and remote.
Today is exactly A MONTH, since I received this light and its not working. I am extremely disappointed in WITH this product.",0
"The light output color has two options, one is more of a blue(ish) typical LED color look. The other is a softer, more halogen look, although my personal preference would be for it to be a bit more yellow.

Also, my unit is slightly crooked. It's mounted straight, but the lamp itself is either slightly bent or just built crooked. Not super noticeable at a glance, but the more you look at it, the more you realize its misshaped.",1
Good product for being battery operated. Great price!,1
"I wanted to highlight my paintings with spot lights. I'm glad that I only purchased one to test out. Mounted directly above my 30x40"" painting, it only lights up the first twelve inches at best on its highest setting. It's something you'd expect to find at Dollar Tree...in fact, I bought a $1.00 LED lamp from Dollar Tree that performs much better than this light does. Think, nightlight, only with a slightly wider beam. Do not recommend for any purpose.",0
Great simple light to go in our kitchen. Easy to install but as others said the color is not a true gold all over. Closer to a copper color in some places.,1
I was looking for a cordless picture light and purchased this item. It did not suit the picture and area that we were using it for. When I tried to return it I found out it could not be returned… now I have a $75 light with nowhere to use it.,0
"Easy to install, had an orange hue so I had to spray it gold. It looks nice but cheap.",0
"Got this product end of Dec and have already changed batteries twice. Energizer, good batteries not cheapies, and they need changed again. I am so disappointed. For whatever reason this light eats battery juice up so fast, it’s not worth having.",0
"Luxway picture light, remote does not work, very disappointing, the time I have tried new batterys and try to fix it is crazy, please send me a new remote that works. Thank you Terry Todd",0
"I really like this item, the only con that I have is that the batteries run down to fast, otherwise it is a great purchase",1
"The IR sensor is positioned so it's facing backwards. I had my doubts about the correctness of this. But somehow they got it to work , with the sensor facing in the opposite direction. The IR beam of the remote evidently is being reflected off of the base battery into the sensor. I think it still would've work just as good or even better if the sensor was facing forward . But the designer appears to be going for aesthetics, preferring a smooth continuous profile with the sensor hidden away. They rely on bouncing the beam into the sensor. The timer is just a interval type count down timer. It's not a day/ night type thats turned on and off by room light level. A minus I think.",1
The light is not very bright. It does not give a good amount of lighting to the wall. The battery also died very quickly,0
"It has a very attractive look. I placed it above a Thomas Kinkade picture and it looks fantastic ,just received it today already up and going!!",1
"light weight, good color- easy to use with remote control and the battey powered spot light for art is beautiful",1
It's placed high on a wall over a print so it appears expensive even though it's plastic.,1
"I bought this unit for a medium size painting. The remote control unit worked as expected but the on/off button on the unit did not function. I wish the light were brighter, but it is after all a battery unit. When mounted on the wall the copper color didn't look right with my decor. So I bought some Sharpie jumbo sized markers (black) and carefully ""painted"" the entire unit with them. It looks fine now and doesn't distract the eye from the painting.",1
I love it! Easy to install and great to set the mood in your home with the different brightness & tones!,1
"If you're on the fence get off now, and buy a proper electric lamp. The rate this lamp gobbles batteries is infuriating, annoying, and wasteful.

Purchased to illuminate a large photograph in the living room and for ambient light, for an average 3-5 hours per night, which required changing the batteries THREE TIMES IN A MONTH.

My only recourse at this point is to install it in a closet with the remote handily nearby for quick on and off pops of light as needed.

What a regret. Save yourself headaches and get a plugin lamp. KTHXBYE.",0
"Absolutely love this light!
It’s lightweight and easy to install. Love that it comes with a paper template so you know where to make the pilot holes.
The remote control works well. I like a warmer light, not bright LED. So love that I’m able to change the warmth and brightness.
Will be buying more for my home.
If you’re looking for an inexpensive art light that works well, look no further!",1
"Received August 3rd, worked fine for 4 months of intermittent use, had to replace batteries once. Stopped working. Checked battery in remote "" no problem"", replaced batteries in lamp "" batteries that work in other device"". There is no manual switch to determine if problem is light or remote. Disappointed. No option to return for replacement.",0
I was so excited about it but unfortunately its not that bright in the dark,1
Just like it stated,1
Loved everything about it the price the delivery,1
"These are the best for hanging over a picture framed or not. This is the third order of these lights, as I love using them.",1
"Good light. cheaply bult, but looks nice ..just battery drain too fast",1
Simple to install comes with all mounting hardware a level built into the mounting bracket,1
Didn’t provide any light for the plaque we used it on,0
This light fixture is a perfect fit to light up my clock. I love that it’s battery operated and has a remote. We bought two more to put in my sewing room.,1
This is my fourth LUXSWAY picture light. Easy to install and remote works perfectly.,1
Easy to up. Nothing to it!,1
 Love these lights. Easy to put up. Love that I can put a timer on and go to bed.,1
so beautiful and they are so easy to install I like that comes with the leveler to see if it straight Also it comes with three remotes one for each late but one control works for all,1
"I like everything about it but the difference in colors - the only metal part is the curved bar and that’s a gold paint while the rest is more of a rose gold - but overall I’m very satisfied with my purchase, looks really great and you can’t beat the price! Very easy to install: measure, mark, drill, screws, done! The remote and all the functions is amazing!",1
"Great light for the price. Was referred by a friend.
I had ordered “ The Big Light “
By accident. Easy to say “The Big Light “ was not big . Luxways light is bigger and gold or brass color is nice.
Weird coincidence. Both lights seem to be made by the same manufacturer. The remotes operate both lights.
But overall the luxways light is very nice.",1
Works perfect. Just what we wanted. And the timer feature is just a plus.,1
Really love this on at night to highlight the painting and to add subtle light in the room. The three light settings are great. I prefer the warm light to match my lamps. Had to use fairly strong double tape to make it stay which is fine. But a definite way to make you feel like your house is a bit bougie!,1
Very nice product I just assumed it turned off and on automatically once you set the timer but it doesn't,1
Easy to install and a lovely light to show off a taxidermy bat mounted in a beautiful gothic shadowbox. I plan on ordering a few more for my photos.,1
I love these!,0
I’ve had this product less than two years and it served its purpose but would buy plug in next time. Easy to install and lights up well. Batteries drain relatively quick. The battery well rusted out quickly and made it unusable. I did love this product while it worked but it’s only a temporary solution. I bought two and for over $60 I would have liked it to last a little longer. Will be buying plug in next time.,0
"the company doesn't tell you the light is colored on your painting then when they contact you they are no help saying they know but the pure white light only comes with the black light very disappointed they need to clarify.
I took it down everyone made comments about how ugly it looked on painting don't buy it.",0
Drains three batteries every week and the frequency for the remote is the same as a Samsung TV so every time i change the volume on my TV it either flickers the light or turns off completely. Remote doesn't cycle through all light modes only two modes so you still have to manually choose.,0
quit working after 2-3 years of very little use. changing batteries no help,0
We were going to return it as it didn't work for us as well (using for a dart board). We ended up keeping it and installing more lights around the board.,0
Inexpensive yet attractive way to show off art. Well worth the money.,1
"These lights cast beautiful bright white light on my paintings, and make cheap paintings from the local discount store look much more like art. The only problem is that they operate on three AA batteries, and the light dims pretty quickly. I would say, that after three days of three of four hours of use, the batteries need to be changed out, which is pretty inconvenient.",1
"Easy to use and nice features. I only use when I'm doing a portrait unveiling for my photography clients, so it has limited usage. Stayed on for as long as I needed it (a couple of hours). Don't know how long it will stay on before a battery change is needed, but it serves my purpose. Could be a bit brighter, but should work well for most situations.",1
I find this light saved me from all the problems of going the old way,1
Are use it for pictures and paintings and it’s working fine so far,1
It is worth recommending,1
"Bought this for my dartboard, and it works pretty well. Easy to install and it actually looks pretty nice despite being plastic. My only gripe is that the light was crooked and didnt line up with the base - they weren't perfectly parallel with each other. So my husband and I had to clamp the bar and manually bend it a few millimeters to straighten it out. Other than that I'm happy with the purchase and is worth the price.",1
The light only lasted for one week!,0
Very pleased with this product they are a perfect accent to my home,1
"I bought one of these wanting to not only light a painting but to dress up my wall as well. Not only does my painting look better with the added light, but the area looks far more professional than I dreamed. The light added instant class and upped the focus of the room. It was easy to install and comes with a remote that’s user friendly to use and works well from across the room. I would definitely recommend this light. I bought it in black for Halloween, but because it’s easy to install and remove, I’m ordering gold for Christmas.",1
"With limited placement options, there is a strong lighting glare for paintings under glass, and I would not recommend this item for those uses.",0
The installation is very easy and neat. The light focus is spread out which is good. There is fair amount of adjustability for moving the light's focus vertically. Overall material is cheap but doesn't look cheap once mounted. Overall good product for the price. I have one more painting to hang and would order another one of these lights. I wish it was a little more brighter.,1
